"txn_id","date","entity_id","type","gl_account","cost_centre","counterparty_id","counterparty_name","description","amount_native","currency","amount_pln","fx_rate","payment_terms_days","due_date","payment_date","is_overdue","days_overdue","status","approved_by","is_anomaly","anomaly_type"
"TXN0000104","2020-03-28","FINCORP-PL","REVENUE","4010","CC-MGMT","C0107","Spółdzielnia Rajda","Invoice #INV-693502 - Service contract","69101.61","PLN","69101.61","1.0","30","2020-04-27","2020-05-02","True","2281","PAID","Ing. Hans D. Margraf","False",""
"TXN0000105","2020-03-12","FINCORP-PL","REVENUE","4020","CC-HR","C0081","Stowarzyszenie Maras-Maciuszek Sp. z o.o.","Invoice #INV-576216 - Service contract","90221.68","PLN","90221.68","1.0","30","2020-04-11","2020-04-17","True","2297","PAID","Philippe Binner","False",""
"TXN0000106","2020-03-26","FINCORP-PL","REVENUE","4030","CC-FIN","C0195","Winkler","Invoice #INV-019998 - Service contract","62735.31","PLN","62735.31","1.0","14","2020-04-09","2020-04-07","False","0","PAID","Krystyna Błądek","False",""
"TXN0000107","2020-03-07","FINCORP-PL","REVENUE","4020","CC-IT","C0120","Grupa Chwała","Invoice #INV-706515 - Product delivery","48849.59","PLN","48849.59","1.0","30","2020-04-06","2020-04-08","True","2302","PAID","Peggy Hanson","False",""
"TXN0000108","2020-03-21","FINCORP-PL","REVENUE","4020","CC-IT","C0013","Mohaupt KG","Invoice #INV-122777 - Service contract","58238.0","PLN","58238.0","1.0","45","2020-05-05","2020-05-13","True","2273","PAID","Kristi Martinez","False",""
"TXN0000109","2020-03-06","FINCORP-PL","REVENUE","4030","CC-IT","C0084","Stowarzyszenie Fedyk-Langa Sp. z o.o.","Invoice #INV-511248 - Service contract","94267.64","PLN","94267.64","1.0","30","2020-04-05","2020-04-10","True","2303","PAID","Kimberly Simmons","False",""
"TXN0000110","2020-03-27","FINCORP-PL","REVENUE","4020","CC-FIN","C0128","Speer e.V.","Invoice #INV-947532 - Monthly retainer","97751.01","PLN","97751.01","1.0","30","2020-04-26","2020-05-06","True","2282","PAID","Olga Rudolph","False",""
"TXN0000111","2020-03-27","FINCORP-PL","REVENUE","4020","CC-IT","C0006","Siewert-Neugebauer Sp. z o.o. Sp.k.","Invoice #INV-133093 - Service contract","47031.55","PLN","47031.55","1.0","45","2020-05-11","2020-05-20","True","2267","PAID","Anica Wirth-Hartmann","False",""
"TXN0000112","2020-03-16","FINCORP-PL","REVENUE","4010","CC-HR","C0150","Allison LLC","Invoice #INV-441096 - Monthly retainer","61747.42","PLN","61747.42","1.0","14","2020-03-30","2020-04-03","True","2309","PAID","Zdenka Täsche","False",""
"TXN0000113","2020-03-09","FINCORP-PL","REVENUE","4010","CC-IT","C0074","Stowarzyszenie Pleśniak s.c.","Invoice #INV-355808 - Logistics fee","72037.53","PLN","72037.53","1.0","30","2020-04-08","2020-04-16","True","2300","PAID","Janina Dunal","False",""
"TXN0000114","2020-03-17","FINCORP-PL","REVENUE","4020","CC-MFG","C0187","Trapp","Invoice #INV-205467 - Monthly retainer","62468.67","PLN","62468.67","1.0","14","2020-03-31","2020-04-06","True","2308","PAID","Keith Herrera","False",""
"TXN0000115","2020-03-28","FINCORP-PL","REVENUE","4010","CC-MGMT","C0014","PPUH Holewa","Invoice #INV-327405 - Logistics fee","73918.17","PLN","73918.17","1.0","45","2020-05-12","2020-05-18","True","2266","PAID","pan Kajetan Wizner","False",""
"TXN0000116","2020-03-22","FINCORP-PL","REVENUE","4020","CC-PROC","C0019","Henk","Invoice #INV-760866 - Product delivery","63620.38","PLN","63620.38","1.0","45","2020-05-06","2020-05-09","True","2272","PAID","Kornelia Foit","False",""
"TXN0000117","2020-03-22","FINCORP-PL","REVENUE","4020","CC-PROC","C0033","Lindau Reinhardt KG","Invoice #INV-826395 - Logistics fee","96581.64","PLN","96581.64","1.0","45","2020-05-06","2020-05-12","True","2272","PAID","pani Janina Szajda","False",""
"TXN0000118","2020-03-06","FINCORP-PL","REVENUE","4010","CC-MGMT","C0143","Key  Green and Thomas","Invoice #INV-046122 - Monthly retainer","94558.6","PLN","94558.6","1.0","14","2020-03-20","2020-03-21","True","2319","PAID","David Roman","False",""
"TXN0000119","2020-03-09","FINCORP-PL","REVENUE","4010","CC-RND","C0129","Boucsein Wilms e.G.","Invoice #INV-470551 - Logistics fee","44243.74","PLN","44243.74","1.0","30","2020-04-08","2020-04-07","False","0","PAID","Yvette Clark","False",""
"TXN0000120","2020-03-05","FINCORP-PL","REVENUE","4010","CC-FIN","C0122","Gabinety Wendt-Dawidek s.c.","Invoice #INV-153691 - Logistics fee","71065.71","PLN","71065.71","1.0","30","2020-04-04","2020-04-03","False","0","PAID","Christopher Rodriguez","False",""
"TXN0000121","2020-03-20","FINCORP-PL","REVENUE","4030","CC-MGMT","C0042","Geisel Stumpf GmbH & Co. OHG","Invoice #INV-614678 - Logistics fee","63990.22","PLN","63990.22","1.0","30","2020-04-19","2020-04-23","True","2289","PAID","Jost Wohlgemut","False",""
"TXN0000122","2020-03-12","FINCORP-PL","REVENUE","4030","CC-RND","C0130","Jones Group","Invoice #INV-216669 - Logistics fee","88363.16","PLN","88363.16","1.0","30","2020-04-11","2020-04-21","True","2297","PAID","Kacper Walo","False",""
"TXN0000123","2020-03-23","FINCORP-PL","EXPENSE","5010","CC-LOG","V0002","Dyer-Johnson","Invoice #VI-390683 - Raw Materials","56567.31","PLN","56567.31","1.0","30","2020-04-22","2020-04-29","False","0","PAID","Gabriel Bowen","False",""
"TXN0000124","2020-03-11","FINCORP-PL","EXPENSE","6090","CC-MFG","V0027","Hellwig e.V.","Invoice #VI-801031 - Energy & Utilities","70595.45","PLN","70595.45","1.0","14","2020-03-25","2020-04-01","False","0","PAID","Ashlee Tucker","False",""
"TXN0000125","2020-03-21","FINCORP-PL","EXPENSE","6100","CC-PROC","V0039","Kelley-Chen","Invoice #VI-309652 - Maintenance","63487.59","PLN","63487.59","1.0","30","2020-04-20","2020-04-27","False","0","PAID","Dirk Schmiedecke","False",""
"TXN0000126","2020-03-15","FINCORP-PL","EXPENSE","6050","CC-PROC","V0037","Scott and Sons","Invoice #VI-665893 - Travel","47394.24","PLN","47394.24","1.0","14","2020-03-29","2020-03-26","False","0","PAID","Julita Kleban","False",""
"TXN0000127","2020-03-16","FINCORP-PL","EXPENSE","6040","CC-PROC","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-713496 - Marketing","9691.17","EUR","43679.07","4.5071","30","2020-04-15","2020-04-22","False","0","PAID","Nikola Mies","False",""
"TXN0000128","2020-03-15","FINCORP-PL","EXPENSE","5030","CC-SALES-SE","V0050","Butte","Invoice #VI-503120 - Manufacturing Equipment","19523.89","EUR","87367.46","4.4749","60","2020-05-14","2020-05-13","False","0","PAID","Tracy Harrington","False",""
"TXN0000129","2020-03-29","FINCORP-PL","EXPENSE","5010","CC-SALES-SE","V0003","Moore  Barrett and Castro","Invoice #VI-042100 - Raw Materials","69870.29","PLN","69870.29","1.0","30","2020-04-28","2020-04-26","False","0","PAID","Paweł Gumienny","False",""
"TXN0000130","2020-03-12","FINCORP-PL","EXPENSE","5010","CC-SALES-DE","V0002","Dyer-Johnson","Invoice #VI-522264 - Raw Materials","61301.94","PLN","61301.94","1.0","30","2020-04-11","2020-04-14","False","0","PAID","Giorgio Zänker","False",""
"TXN0000131","2020-03-18","FINCORP-PL","EXPENSE","6090","CC-RND","V0027","Hellwig e.V.","Invoice #VI-541052 - Energy & Utilities","77552.59","PLN","77552.59","1.0","14","2020-04-01","2020-04-04","False","0","PAID","Eleni Schinke-Krebs","False",""
"TXN0000132","2020-03-20","FINCORP-PL","EXPENSE","5030","CC-MFG","V0050","Butte","Invoice #VI-851463 - Manufacturing Equipment","16326.15","EUR","72404.86","4.4349","60","2020-05-19","2020-05-23","False","0","PAID","Gabriel Engler","False",""
"TXN0000133","2020-03-13","FINCORP-PL","EXPENSE","5030","CC-RND","V0046","Henck Kambs AG","Invoice #VI-670449 - Manufacturing Equipment","9537.54","EUR","41566.52","4.3582","60","2020-05-12","2020-05-12","False","0","PAID","Dipl.-Ing. Charlotte Plath","False",""
"TXN0000134","2020-03-04","FINCORP-PL","EXPENSE","6060","CC-RND","V0021","Lara Inc","Invoice #VI-102207 - Professional Services","22702.15","EUR","97592.0","4.2988","30","2020-04-03","2020-04-07","False","0","PAID","Krista Röhrdanz","False",""
"TXN0000135","2020-03-21","FINCORP-PL","EXPENSE","6020","CC-MGMT","V0025","Gumprich GbR","Invoice #VI-373077 - Facilities & Rent","53010.17","PLN","53010.17","1.0","30","2020-04-20","2020-04-19","False","0","PAID","Agnieszka Komuda","False",""
"TXN0000136","2020-03-13","FINCORP-PL","EXPENSE","6080","CC-IT","V0035","Reilly  Byrd and Andrade","Invoice #VI-399984 - Insurance","54871.59","PLN","54871.59","1.0","30","2020-04-12","2020-04-14","False","0","PAID","Daniel Solnica","False",""
"TXN0000137","2020-03-13","FINCORP-PL","EXPENSE","6100","CC-IT","V0040","Gutierrez Inc","Invoice #VI-117408 - Maintenance","64112.3","PLN","64112.3","1.0","30","2020-04-12","2020-04-12","False","0","PAID","Angelina Bruder","False",""
"TXN0000138","2020-03-02","FINCORP-PL","EXPENSE","6050","CC-IT","V0036","Zirme","Invoice #VI-240263 - Travel","52016.52","PLN","52016.52","1.0","14","2020-03-16","2020-03-17","False","0","PAID","Pamela Wood","False",""
"TXN0000139","2020-03-25","FINCORP-PL","EXPENSE","5030","CC-FIN","V0046","Henck Kambs AG","Invoice #VI-658586 - Manufacturing Equipment","10038.37","EUR","46074.1","4.5898","60","2020-05-24","2020-05-28","False","0","PAID","Daniel Jackson","False",""
"TXN0000140","2020-03-26","FINCORP-PL","EXPENSE","6040","CC-IT","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-005794 - Marketing","12620.33","EUR","55293.46","4.3813","30","2020-04-25","2020-04-26","False","0","PAID","Ellen Coleman","False",""
"TXN0000141","2020-03-30","FINCORP-PL","EXPENSE","5010","CC-HR","V0008","Bolander","Invoice #VI-278447 - Raw Materials","69929.35","PLN","69929.35","1.0","30","2020-04-29","2020-05-04","False","0","PAID","Annekatrin Weller","False",""
"TXN0000142","2020-03-18","FINCORP-PL","EXPENSE","6020","CC-IT","V0026","Ramirez PLC","Invoice #VI-174033 - Facilities & Rent","85882.87","PLN","85882.87","1.0","30","2020-04-17","2020-04-16","False","0","PAID","Miss Brittney Pineda","False",""
"TXN0000143","2020-03-10","FINCORP-PL","EXPENSE","5010","CC-FIN","V0003","Moore  Barrett and Castro","Invoice #VI-932213 - Raw Materials","51308.49","PLN","51308.49","1.0","30","2020-04-09","2020-04-07","False","0","PAID","Udo Schmidt B.Sc.","False",""
"TXN0000144","2020-03-02","FINCORP-PL","EXPENSE","6090","CC-SALES-SE","V0029","Scott  Myers and Fischer","Invoice #VI-049269 - Energy & Utilities","75303.32","PLN","75303.32","1.0","14","2020-03-16","2020-03-20","False","0","PAID","Susan Austin","False",""
"TXN0000145","2020-03-18","FINCORP-PL","EXPENSE","5040","CC-RND","V0013","PPUH Glenc-Mrózek s.c.","Invoice #VI-046128 - Logistics & Freight","19495.32","EUR","86506.57","4.4373","45","2020-05-02","2020-05-03","False","0","PAID","Arkadiusz Hadaś","False",""
"TXN0000146","2020-03-16","FINCORP-PL","EXPENSE","7010","CC-PROC","V0045","Gutierrez LLC","Invoice #VI-325608 - Banking","50265.63","PLN","50265.63","1.0","7","2020-03-23","2020-03-21","False","0","PAID","Sean Hernandez","False",""
"TXN0000147","2020-03-06","FINCORP-PL","EXPENSE","5030","CC-MFG","V0048","PPUH Hyży i syn s.c.","Invoice #VI-162855 - Manufacturing Equipment","15907.08","EUR","70799.24","4.4508","60","2020-05-05","2020-05-05","False","0","PAID","Ing. Lissy Gumprich B.A.","False",""
"TXN0000148","2020-03-29","FINCORP-PL","EXPENSE","6100","CC-SALES-SE","V0043","Fliegner Dietz AG & Co. KGaA","Invoice #VI-799738 - Maintenance","91537.71","PLN","91537.71","1.0","30","2020-04-28","2020-04-28","False","0","PAID","Ignacy Paluszak","False",""
"TXN0000149","2020-03-19","FINCORP-PL","EXPENSE","5010","CC-MGMT","V0004","Harrison  Smith and Phillips","Invoice #VI-202034 - Raw Materials","39098.61","PLN","39098.61","1.0","30","2020-04-18","2020-04-20","False","0","PAID","Olaf Flisiak","False",""
"TXN0000150","2020-03-20","FINCORP-PL","EXPENSE","5010","CC-MFG","V0007","Foster Group","Invoice #VI-726377 - Raw Materials","76946.22","PLN","76946.22","1.0","30","2020-04-19","2020-05-17","False","0","PAID","Heinz-Jürgen Briemer MBA.","False",""
"TXN0000151","2020-03-05","FINCORP-PL","EXPENSE","6050","CC-HR","V0036","Zirme","Invoice #VI-129019 - Travel","96275.33","PLN","96275.33","1.0","14","2020-03-19","2020-03-18","False","0","PAID","Laura Hicks","False",""
"TXN0000152","2020-03-21","FINCORP-PL","EXPENSE","6100","CC-MGMT","V0042","Koch Zirme AG","Invoice #VI-633795 - Maintenance","93482.09","PLN","93482.09","1.0","30","2020-04-20","2020-04-24","False","0","PAID","Paula Fox","False",""
"TXN0000153","2020-03-18","FINCORP-PL","EXPENSE","6100","CC-FIN","V0042","Koch Zirme AG","Invoice #VI-683729 - Maintenance","45564.56","PLN","45564.56","1.0","30","2020-04-17","2020-04-18","False","0","PAID","Frau Margaretha Loos B.Sc.","False",""
"TXN0000154","2020-03-18","FINCORP-PL","EXPENSE","6030","CC-PROC","V0019","Lopez-Martin","Invoice #VI-826512 - IT & Software","18871.71","USD","74647.06","3.9555","30","2020-04-17","2020-04-15","False","0","PAID","Leah Sullivan","False",""
"TXN0000155","2020-03-10","FINCORP-PL","EXPENSE","6030","CC-SALES-DE","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-471966 - IT & Software","16808.61","USD","67432.78","4.0118","30","2020-04-09","2020-04-06","False","0","PAID","Dipl.-Ing. Hans-Walter Finke MBA.","False",""
"TXN0000156","2020-03-14","FINCORP-PL","EXPENSE","6090","CC-MFG","V0027","Hellwig e.V.","Invoice #VI-772329 - Energy & Utilities","90043.39","PLN","90043.39","1.0","14","2020-03-28","2020-03-27","False","0","PAID","Nataniel Noras","False",""
"TXN0000157","2020-03-07","FINCORP-PL","EXPENSE","6020","CC-IT","V0026","Ramirez PLC","Invoice #VI-878514 - Facilities & Rent","83901.44","PLN","83901.44","1.0","30","2020-04-06","2020-04-05","False","0","PAID","Logan Parker","False",""
"TXN0000158","2020-04-21","FINCORP-PL","REVENUE","4030","CC-FIN","C0003","FPUH Cybul-Prejs Sp.k.","Invoice #INV-446573 - Logistics fee","85320.67","PLN","85320.67","1.0","45","2020-06-05","2020-06-03","False","0","PAID","Adrian Hyży","False",""
"TXN0000159","2020-04-24","FINCORP-PL","REVENUE","4030","CC-IT","C0117","Riehl Kallert AG & Co. KG","Invoice #INV-123331 - Monthly retainer","141532.09","PLN","141532.09","1.0","30","2020-05-24","2020-06-03","True","2254","PAID","Dipl.-Ing. Constantin Adolph","False",""
"TXN0000160","2020-04-19","FINCORP-PL","REVENUE","4010","CC-IT","C0070","Lawrence PLC","Invoice #INV-906276 - Monthly retainer","76728.25","PLN","76728.25","1.0","30","2020-05-19","2020-05-24","True","2259","PAID","Ksawery Trzmiel","False",""
"TXN0000161","2020-04-06","FINCORP-PL","REVENUE","4010","CC-RND","C0166","Bärer Scholz GmbH","Invoice #INV-577459 - Logistics fee","81973.63","PLN","81973.63","1.0","14","2020-04-20","2020-04-15","False","0","PAID","Andrew Schneider","False",""
"TXN0000162","2020-04-29","FINCORP-PL","REVENUE","4010","CC-MGMT","C0076","PPUH Janoszka","Invoice #INV-392178 - Monthly retainer","107244.2","PLN","107244.2","1.0","30","2020-05-29","2020-05-29","False","0","PAID","Marcelina Kucz","False",""
"TXN0000163","2020-04-07","FINCORP-PL","REVENUE","4010","CC-RND","C0110","Fundacja Magryta Sp. z o.o.","Invoice #INV-818360 - Product delivery","102971.58","PLN","102971.58","1.0","30","2020-05-07","2020-05-14","True","2271","PAID","pan Karol Albin","False",""
"TXN0000164","2020-04-23","FINCORP-PL","REVENUE","4020","CC-IT","C0048","Hansen-Lee","Invoice #INV-923160 - Product delivery","140928.7","PLN","140928.7","1.0","30","2020-05-23","2020-05-28","True","2255","PAID","pan Dariusz Stosik","False",""
"TXN0000165","2020-04-26","FINCORP-PL","REVENUE","4020","CC-FIN","C0067","Trepczyk-Skomra Sp.j.","Invoice #INV-401980 - Logistics fee","92253.0","PLN","92253.0","1.0","30","2020-05-26","2020-07-04","True","2252","PAID","Mieszko Rajchel","False",""
"TXN0000166","2020-04-19","FINCORP-PL","REVENUE","4030","CC-FIN","C0078","Bender Hövel AG","Invoice #INV-935151 - Logistics fee","108438.85","PLN","108438.85","1.0","30","2020-05-19","2020-05-14","False","0","PAID","Tomasz Komisarczyk","False",""
"TXN0000167","2020-04-13","FINCORP-PL","REVENUE","4030","CC-HR","C0178","Keudel","Invoice #INV-724361 - Logistics fee","80267.67","PLN","80267.67","1.0","14","2020-04-27","2020-04-25","False","0","PAID","Eliza Rasała","False",""
"TXN0000168","2020-04-04","FINCORP-PL","REVENUE","4030","CC-RND","C0041","Rohleder Schinke GmbH","Invoice #INV-637180 - Product delivery","94030.58","PLN","94030.58","1.0","30","2020-05-04","2020-05-08","True","2274","PAID","Ashley Mcintyre","False",""
"TXN0000169","2020-04-03","FINCORP-PL","REVENUE","4020","CC-MGMT","C0164","Wilson Ltd","Invoice #INV-564357 - Service contract","135593.69","PLN","135593.69","1.0","14","2020-04-17","2020-04-23","True","2291","PAID","Igor Pruchnik","False",""
"TXN0000170","2020-04-27","FINCORP-PL","REVENUE","4020","CC-HR","C0057","Jarka-Drobik s.c.","Invoice #INV-861995 - Logistics fee","138949.1","PLN","138949.1","1.0","30","2020-05-27","2020-05-26","False","0","PAID","Hannah Jacobs","False",""
"TXN0000171","2020-04-03","FINCORP-PL","REVENUE","4020","CC-PROC","C0107","Spółdzielnia Rajda","Invoice #INV-854337 - Service contract","118162.42","PLN","118162.42","1.0","30","2020-05-03","2020-05-04","True","2275","PAID","Erik Gray","False",""
"TXN0000172","2020-04-20","FINCORP-PL","REVENUE","4010","CC-MGMT","C0175","Bauer","Invoice #INV-561786 - Logistics fee","122459.32","PLN","122459.32","1.0","14","2020-05-04","2020-05-13","True","2274","PAID","pani Blanka Saran","False",""
"TXN0000173","2020-04-12","FINCORP-PL","EXPENSE","6050","CC-RND","V0037","Scott and Sons","Invoice #VI-009948 - Travel","63447.09","PLN","63447.09","1.0","14","2020-04-26","2020-05-01","False","0","PAID","Megan Scott","False",""
"TXN0000174","2020-04-21","FINCORP-PL","EXPENSE","5040","CC-SALES-DE","V0013","PPUH Glenc-Mrózek s.c.","Invoice #VI-140499 - Logistics & Freight","25464.04","EUR","111170.9","4.3658","45","2020-06-05","2020-06-04","False","0","PAID","Tony Arias","False",""
"TXN0000175","2020-04-21","FINCORP-PL","EXPENSE","6060","CC-LOG","V0021","Lara Inc","Invoice #VI-462556 - Professional Services","32153.1","EUR","140374.0","4.3658","30","2020-05-21","2020-05-25","False","0","PAID","pani Lidia Kafel","False",""
"TXN0000176","2020-04-19","FINCORP-PL","EXPENSE","7010","CC-MGMT","V0044","Rädel Scheel GmbH","Invoice #VI-891940 - Banking","73105.24","PLN","73105.24","1.0","7","2020-04-26","2020-05-02","False","0","PAID","David Reyes","False",""
"TXN0000177","2020-04-29","FINCORP-PL","EXPENSE","5010","CC-MFG","V0006","Mitchell  Smith and Reed","Invoice #VI-576076 - Raw Materials","144975.81","PLN","144975.81","1.0","30","2020-05-29","2020-06-02","False","0","PAID","Edwin Watts","False",""
"TXN0000178","2020-04-09","FINCORP-PL","EXPENSE","6040","CC-MGMT","V0030","Chandler-Hernandez","Invoice #VI-772353 - Marketing","14735.28","EUR","65492.41","4.4446","30","2020-05-09","2020-05-12","False","0","PAID","Samira Mielcarek","False",""
"TXN0000179","2020-04-14","FINCORP-PL","EXPENSE","6050","CC-IT","V0037","Scott and Sons","Invoice #VI-728084 - Travel","57801.81","PLN","57801.81","1.0","14","2020-04-28","2020-05-02","False","0","PAID","Natan Kinal","False",""
"TXN0000180","2020-04-06","FINCORP-PL","EXPENSE","5030","CC-MFG","V0047","Popielarczyk-Kosznik S.A.","Invoice #VI-143628 - Manufacturing Equipment","12172.06","EUR","54074.39","4.4425","60","2020-06-05","2020-06-06","False","0","PAID","Nikola Hein","False",""
"TXN0000181","2020-04-22","FINCORP-PL","EXPENSE","5030","CC-MFG","V0048","PPUH Hyży i syn s.c.","Invoice #VI-932776 - Manufacturing Equipment","17087.89","EUR","74400.68","4.354","60","2020-06-21","2020-06-19","False","0","PAID","Tyler Castillo","False",""
